Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
5fb60407a56d353b27d41c50,,,,,,,,,1.75L,,,,,,,shopify,10,deny,manual,30.79,,TRUE,TRUE,7.50E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb6027ca56d353b27d35773,Mount Gay Black Barrel Rum,"Bold spice, balanced with oaky vanilla and sweet caramel.",Mount Gay Black Barrel,,"alcohol, spirits, rum","alcohol, spirits, rum, rum",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,49.49,34.71,TRUE,TRUE,87236950538,https://d3omj40jjfp5tk.cloudfront.net/products/5ebd2fc2b70dc727fc7fe262/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
63c1ef5e3875cc26d455fce5,Lunato Lambrusco,,,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,110,deny,manual,8.79,6,TRUE,TRUE,,https://d3omj40jjfp5tk.cloudfront.net/products/63c2dcc1b6bd645d78b7b9ad/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60185a56d353b27d2d916,Stella Rosa Blueberry,"Undeniably irresistible. Its sweet and succulent blueberry taste will elevate your mood and your wine-tasting expectations. This flavor pairs well with fresh fruits, BBQ chicken, charcuterie, cheesecake, and cinnamon roll coffee cake.",,,"alcohol, wine, dessert, red","alcohol, wine, dessert, red, dessert, red",TRUE,SIZE,750ml,,,,,,,shopify,25,deny,manual,12.09,8.34,TRUE,TRUE,87872630931,https://d3omj40jjfp5tk.cloudfront.net/products/5f60d783d201ba3b202512a6/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6017fa56d353b27d2d606,La Puerta Negra Tequila Blanco 100 Agave,,,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,23,deny,manual,13.19,9.44,TRUE,TRUE,7.50E+12,https://d3omj40jjfp5tk.cloudfront.net/products/5f073305388cd641e03ce03e/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6032aa56d353b27d3adaf,Cigar Box Malbec,"Weedy, green aromas of plum and berry are less than ripe and less than convincing. A raw, choppy palate and flavors of reedy berry fruits finish leafy, green and a bit rotten tasting.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,91,deny,manual,8.79,6.56,TRUE,TRUE,6.55E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5b6c669e08fadb4745ea7d34/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
622d531fb2b9a47505f3a75b,Ruffino Aqua Dii Venus Tsscana IGT Rose,,Ruffino,,"alcohol, wine, rose","alcohol, wine, rose, rose",TRUE,SIZE,750ml,,,,,,,shopify,18,deny,manual,20.89,15.33,TRUE,TRUE,83085420406,https://d3omj40jjfp5tk.cloudfront.net/products/633f0965d99e0d291a061970/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60289a56d353b27d35e6f,19 Crimes Cabernet Sauvignon,"A conversation starter. A Cabernet Sauvignon as intense as its Australian homeland, this wine breaks out rich vanilla and red berry flavors. Firm tannins and a bold body make this a pair with grilled red meats.",19 Crimes,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,100,deny,manual,10.99,7.33,TRUE,TRUE,12354001350,https://d3omj40jjfp5tk.cloudfront.net/products/5d4065541327e6132c13bad7/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60193a56d353b27d2e015,Pere Anselme La Fiole Du Pape Chateauneuf Du Pape,"The complex bouquet is warm and inviting, harmoniously combining aromas of dried fruit, wood, truffles, venison, and spice. On the palate, it is surprisingly soft on the first sip, but strong tannins lead to a powerful finish.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,12,deny,manual,32.99,25.35,TRUE,TRUE,80175118885,https://d3omj40jjfp5tk.cloudfront.net/products/57342ded69702d3049040300/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
605d2382e7cbdd27a2f3b63f,Herzog Sp Rel Cab Lake County,,,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,12,deny,manual,35.19,26.33,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
625f4e3fa543f718b4cfce4b,Bacardi Classic Cocktails Pineapple Mai Tai,,Bacardi,,"alcohol, spirits, cocktail, rum","alcohol, spirits, cocktail, rum, cocktail, rum",TRUE,SIZE,1.7L,,,,,,,shopify,7,deny,manual,20.89,14.99,TRUE,TRUE,80480985639,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
629fbf4b1ec0f31f8801ce6f,The Balvenie 15 Year Single Barrel Sherry Cask Single Malt Scotch Whisky,"The Balvenie Single Barrel 15 Year Old Single Malt Scotch Whisky is aged in sherry casks carefully selected by The Balvenie Malt Master. Whilst no two casks will ever produce an identical single malt, because of the careful sampling and selection by our Malt Master, The Balvenie single barrel sherry cask has a consistent character that is rich with elegant oak and subtle spice. Dried fruits are overlaid with a gentle nuttiness, leading to a long and sherried finish.
Best enjoyed neat, on the rocks or with a splash of water to expand the flavor.
The Balvenie is dedicated to the five rare crafts that are used to create The Balvenie’s distinctive taste. It is the only distillery that still grows its own barley, uses traditional floor maltings and keeps both coppersmiths and coopers on site – making The Balvenie one of the most handcrafted of malts.
The Balvenie is a unique range of single malt whiskies produced in Dufftown, Scotland’s Speyside region. Created by internationally renowned Malt Master David C. Stewart MBE, each variant in the range has its own unique taste, while still maintaining the recognizable undertones of the distinctively rich, smooth and honeyed character of The Balvenie. It has won awards at numerous international competitions, including an Outstanding Achievement in The Scotch Whisky Industry Award for David C. Stewart MBE at the 2019 International Wine & Spirit Competition.
Handcrafted to be enjoyed responsibly.",Balvenie,,"alcohol, spirits, scotch, single malt, whiskey","alcohol, spirits, scotch, single malt, whiskey, scotch, single malt, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,164.99,105.56,TRUE,TRUE,83664873197,https://d3omj40jjfp5tk.cloudfront.net/products/613777661c681901e0234d6b/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601f0a56d353b27d30f0e,Stranahan S Diamond Peak Colorado Single Malt Whiskey,"Dried apricot, tack-shed leather, black licorice, hint of wet cedar. On the palate, Turkish apricot, dark-roast coffee, butterscotch oak, cayenne and Mexican hot chocolate, with the parting gift of a rolling, creamy finish. No two batches of Diamond Peak are the same. Stranahan’s Diamond Peak is aged in  #3 char New White American Oak barrels.  Mashbill: 100% Malted Barley.",Stranahan’s,,"alcohol, spirits, single malt, whiskey","alcohol, spirits, single malt, whiskey, single malt, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,93.49,55.99,TRUE,TRUE,8.12E+11,https://d3omj40jjfp5tk.cloudfront.net/products/56c7d37069702d57a1320000/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60144a56d353b27d2b77c,Perfecto Mundo Blanco Tequila,,,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,25,deny,manual,39.59,33.33,TRUE,TRUE,76625999876,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
626d9208a2f3123642f59da8,Appleton Heart Collection 1999,,,,"alcohol, spirits, rum","alcohol, spirits, rum, rum",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,387.19,176,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6371de62b7db9315c932deb6,Knob Creek Year 100 Proof Kentucky Straight Bourbon Limit 1 Per Customer,"This latest release marks the oldest expression from Knob Creek to-date. Aged twice as long as its flagship bourbon and bottled at 100 proof, Knob Creek 18 Year Old offers a complex, yet balanced, liquid due to its mature age. Extensive aging in Kentucky rackhouses give this bourbon its rich copper color and unique flavor profile, delivering notes of caramelized oak and sweet vanilla with a warm finish; further demonstrating how great things take time and patience - yielding remarkable results.",,,"alcohol, spirits, bourbon, whiskey","alcohol, spirits, bourbon, whiskey, bourbon, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,274.99,133.7,TRUE,TRUE,80686035084,https://d3omj40jjfp5tk.cloudfront.net/products/63f4ea92e71cbc264b1ed4ac/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
623a41102310b82872cdd219,Maine & Vine Stand Cktl Lemo Moscato,,Sutter Home,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,6.59,4.34,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60353a56d353b27d3c3b2,Kedem Port,,,,"alcohol, wine, kosher, port","alcohol, wine, kosher, port, kosher, port",TRUE,SIZE,750ml,,,,,,,shopify,21,deny,manual,13.19,10.13,TRUE,TRUE,87752002056,https://d3omj40jjfp5tk.cloudfront.net/products/5f0732ff01487428061632b6/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
62a139f024bb5a01f7998054,U Shiloh Shor Cab,,Shiloh,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,7,deny,manual,31.89,21.75,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6035aa56d353b27d3c721,Alfasi Chardonnay Sauv Bl Rsv,"Alfasi Chardonnay is a dry, crisp wine that displays pleasant apple and pear flavors. The wine is best served with lightly flavored chicken and fish dishes or as an aperitif. Serve chilled.",Alfasi,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,4,deny,manual,5.49,3,TRUE,TRUE,87752006542,https://d3omj40jjfp5tk.cloudfront.net/products/5f072d9aaa05612792ecac1a/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6037aa56d353b27d3d704,Sutter Home Cabernet Sauvignon,"Plummy color, clear. Dark, ripe, sweet fruits on the nose. Quite fruity and evenly balanced. Black cherry, dark fruit, and cedar box aromas with slight spice and chocolate nuances. Flavors of currant with notes of spices, herbs, and dark licorice.",Sutter Home,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,187ml,,,,,,,shopify,56,deny,manual,1.64,7.58,TRUE,TRUE,85200518746,https://d3omj40jjfp5tk.cloudfront.net/products/5a06f46d1d79463c8f065808/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6037aa56d353b27d3d704,,,,,,,,,750ml,,,,,,,shopify,103,deny,manual,6.59,,TRUE,TRUE,85200000258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb6037aa56d353b27d3d704,,,,,,,,,1.5L,,,,,,,shopify,30,deny,manual,9.89,,TRUE,TRUE,85200000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb603a0a56d353b27d3ea10,Cupcake Prosecco,"Crafted to delight the palate, Cupcake Vineyards' Prosecco is a refreshing bubbly with aromas of white peach, honeydew and grapefruit that lead to a toasted brioche finish.
Our Prosecco begins in the Veneto and Friuli regions of Italy, where the climate is known for producing ideal Glera grapes, the official grape of Prosecco. The wine undergoes a slow, cool fermentation to maintain the grapes delicate aromas, before a secondary fermentation in stainless steel tanks that helps produce a crisp, fruit-forward finish.
Pair with mushroom and prosciutto pasta, grilled salmon with mango salsa, or weekend brunch mimosas.",Cupcake Vineyards,,"alcohol, wine, sparkling, white","alcohol, wine, sparkling, white, sparkling, white",TRUE,SIZE,750ml,,,,,,,shopify,176,deny,manual,10.99,7.4,TRUE,TRUE,81308001326,https://d3omj40jjfp5tk.cloudfront.net/products/6167c4c14eb93004f00f37bc/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
609024fdb2530a45943448f3,Joel Gott Red,,Joel Gott,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,7,deny,manual,7.69,5.33,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602a6a56d353b27d36d4f,Sweet Bitch Moscato,,Sweet Bitch,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,4,deny,manual,9.89,6.33,TRUE,TRUE,6.07E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5f0e20fd0a8f4325c2e62ad0/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601a5a56d353b27d2e946,Corralejo Reposado Tequila,Saucey,Corralejo Tequila,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,8,deny,manual,38.49,27.99,TRUE,TRUE,7.21E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5fe0aaecfd254d2450ce0bdf/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
644d8319509da9763a3df690,Patron El Cielo 100 De Agave,,Patron,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,700ml,,,,,,,shopify,4,deny,manual,116.59,92.3,TRUE,TRUE,7.22E+11,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603d0a56d353b27d4040f,Bribon Tequila Reposado,,,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,25.84,19.22,TRUE,TRUE,86785820026,https://d3omj40jjfp5tk.cloudfront.net/products/5f1ad0e4cc0ac55dc4404b76/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6185c4b17b9e3c6c7bba4938,Michters bourbon 20 Years,,,,"alcohol, spirits, bourbon","alcohol, spirits, bourbon, bourbon",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,6599.99,799.71,TRUE,TRUE,,https://d3omj40jjfp5tk.cloudfront.net/products/6391097c2a0b27532dd3b95f/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
614a6b4ea1439b28de466a44,Blood Oath Kentucky Straight Bourbon Whiskey Pact  #7,04.LIQUOR,,,"alcohol, spirits, bourbon, whiskey","alcohol, spirits, bourbon, whiskey, bourbon, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,6,deny,manual,549.99,86.54,TRUE,TRUE,88352136257,https://d3omj40jjfp5tk.cloudfront.net/products/60a9577c5e47e77c8048a60c/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
63e715590ee6322a4c2e2375,Cupcake Vineyards Signature Sweet Berry,,Cupcake,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,16,deny,manual,9.89,7,TRUE,TRUE,81308013312,https://d3omj40jjfp5tk.cloudfront.net/products/63587fcf97810a253dbb924d/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6035ea56d353b27d3c993,Bogle Pinot Noir,"Bogle winemakers have sourced fruit from the best growing regions in California for the varietal. The terroirs of the cool Russian River Valley, coastal Monterey hills and the unique Clarksburg Delta all grow fruit of character and distinction. Combined, the resulting wine is and elegant, classic Pinot Noir.",Bogle Vineyards,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,88,deny,manual,9.89,7.04,TRUE,TRUE,80887496318,https://d3omj40jjfp5tk.cloudfront.net/products/625c8dc17c27c751411cbcdf/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
61f9c65cec47e8171b55295d,Sutter Home Frt Infusion Wild Berry,,Sutter Home,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,1.5L,,,,,,,shopify,2,deny,manual,9.89,7.67,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60408a56d353b27d41c6a,Nikka Single Malt Whisky Miyagikyo,"Soft and fruity.
Using less peaty malt, this whisky is distilled in a pot still heated by indirect steam at a low temperature. Miyagikyo Single Malt has an elegant fruitiness and a distinctive aroma with a strong Sherry cask influence.",Nikka Whisky,,"alcohol, spirits, single malt, whiskey","alcohol, spirits, single malt, whiskey, single malt, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,131.99,79.92,TRUE,TRUE,4.90E+12,https://d3omj40jjfp5tk.cloudfront.net/products/63f67a04a2bd5529df76b51c/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
615a185c5da4a34fd426ac34,Don Papa Small Batch Rum,Saucey,,,"alcohol, spirits, rum","alcohol, spirits, rum, rum",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,32.99,25,TRUE,TRUE,8.50E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5e9dd5268272d92505a69c37/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60284a56d353b27d35b70,Lvov Spirytus Grain Neutral Spirits 192 Proof,"While the vodka, Spirytus  is in high demand apparently as an alternative to rubbing alcohol, an expert stresses the importance of frequent handwashing to remove the virus.

Gentle smell and taste. Lvov Spirytus is made of premium ethyl alcohol with an agricultural cereal origin.

It is made in Poland and it’s uses vary from preparing home-made fruit and herbal liqueurs, extracts, bitters, vodkas and desserts to medical purposes.",,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,750ml,,,,,,,shopify,22,deny,manual,18.69,30.22,TRUE,TRUE,87752021248,https://d3omj40jjfp5tk.cloudfront.net/products/5f073cfb388cd641e03ce225/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60284a56d353b27d35b70,,,,,,,,,1.75L,,,,,,,shopify,19,deny,manual,39.59,,TRUE,TRUE,87752021255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb602c7a56d353b27d37d5a,Barefoot Pinot Grigio,"Barefoot Pinot Grigio White Wine features tart notes of green apples and the juiciness of fresh white peaches along with the floral aroma of jasmine. This larger 1.5 L bottle of Barefoot wine is ideal for sharing at outdoor parties on warm summer days. Crisp and refreshing, this light bodied Pinot Grigio wine is best served chilled and pairs perfectly with traditional dishes like pasta, poultry and pizza. This Pinot Grigio comes from Barefoot, the most awarded wine brand in US competitions. Let's get barefoot.",Barefoot,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,187ml,,,,,,,shopify,0,deny,manual,1.64,9,TRUE,TRUE,85000005286,https://d3omj40jjfp5tk.cloudfront.net/products/6139148d3dfe180179dd2085/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602c7a56d353b27d37d5a,,,,,,,,,750ml,,,,,,,shopify,60,deny,manual,6.59,,TRUE,TRUE,85000014448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb602c7a56d353b27d37d5a,,,,,,,,,1.5L,,,,,,,shopify,13,deny,manual,12.09,,TRUE,TRUE,85000014431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6458187c054a22272317d1e7,Gava Tequila Silver,,Gava,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,1L,,,,,,,shopify,6,deny,manual,9.89,7.23,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6458187c054a22272317d1e7,,,,,,,,,1.75L,,,,,,,shopify,9,deny,manual,21.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb6014aa56d353b27d2bac2,Dos Maderas Cask & Barrel 5 Years Old,"Dark amber in color, this intriguing rum offers fig and raisin notes at first, leading to rich, ripe fruit on the palate. This is seasoned by some tropical spice and wrapped in sherry notes, with wisps of smoky oak and a touch of tobacco leaf.",,,"alcohol, spirits, rum","alcohol, spirits, rum, rum",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,41.79,29.71,TRUE,TRUE,8.41E+12,https://d3omj40jjfp5tk.cloudfront.net/products/5dfb9d067a6997260d515de9/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60139a56d353b27d2b148,Finest Call Premium Margarita Mix,"For those of us who don't have the knack to make a good cocktail or know any mixologists, we suggest Finest Call Premixed Cocktails. 
 

 Don't second guess, just pour and serve as each of these cocktails are mixed to perfections. 
 

  Head South of the border with Finest Call Margarita Mix, which is the perfect blend of Mexican lime, agave and a splash of lemon. The perfect balance of sweet and tart for this classic cocktail you can add a splash of your favorite tequila for a stronger recipe.
 

 Notes: Sweet and Tart, light-bodied. Aromas and flavors of lime, lemon and agave
 Pairings: Tacos, grilled avocado, shellfish
 Serving Suggestions: On the rocks or frozen
 Region: New York 
 Alcohol Content: 1%",Finest Call,,"alcohol, spirits, cocktail","alcohol, spirits, cocktail, cocktail",TRUE,SIZE,1L,,,,,,,shopify,30,deny,manual,7.69,5.01,TRUE,TRUE,70491513013,https://d3omj40jjfp5tk.cloudfront.net/products/572d651f69702d70ce000000/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603cba56d353b27d40144,Parker's Heritage Collection 12th Edition Orange Curacao Barrel Finished Bourbon Whiskey 750ml,"Difficult to find, this unique bourbon is finished in orange curacao barrels.

Tasting: Traditional bourbon notes of vanilla and caramel upfront that are quickly washed over with a wave of orange soda, candied fruits, and mild barrel char. Its medium intensity of aromas are a bit strange at first, yet not alarmingly so, as the orange notes are certainly unique and welcoming. It’s worth pointing out that its aromas intensify in a more open air glass than a traditional glencairn.

A flash of orange marmalade, orange sponge candy, slight bitterness, and sugary alcoholic bite instantly reminds me of Grand Marnier. Seasoned oak and hearty vanilla notes roll in, bumping out the majority of the Orange Curaçao barrel finish.

Seasoned oak and vanilla notes carry over into the finish and dominate. Sugary orange notes weave throughout but don't overpower. As the heartier bourbon and barrel notes subside, orange marmalade becomes more noticeable again and nicely caps this bourbon off.

Production: 7 year old bourbon finished in orange curaçao barrels for approximately 90 days.",,,"alcohol, spirits, bourbon, whiskey","alcohol, spirits, bourbon, whiskey, bourbon, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,1099.99,134.25,TRUE,TRUE,96749021925,https://d3omj40jjfp5tk.cloudfront.net/products/5c8fd86885c80378829d889f/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601b9a56d353b27d2f461,New Amsterdam 80 Proof Vodka,"New Amsterdam Original Vodka is five times distilled and three times filtered for a clean, crisp taste. This classic, award-winning New Amsterdam vodka uses the finest grains and purest water, going through a unique distillation process to deliver unparalleled smoothness in every sip. Ideal for a night out, New Amsterdam is perfect served on the rocks, mixed with club soda or in your favorite cocktails. New Amsterdam Original Vodka was awarded 93 points from The Tasting Panel, 2016.",New Amsterdam,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,200ml,,,,,,,shopify,0,deny,manual,4.83,12.85,TRUE,TRUE,85000019474,https://d3omj40jjfp5tk.cloudfront.net/products/6138fa8123542b622832f077/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601b9a56d353b27d2f461,,,,,,,,,375ml,,,,,,,shopify,60,deny,manual,6.59,,TRUE,TRUE,85000019481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb601b9a56d353b27d2f461,,,,,,,,,1L,,,,,,,shopify,16,deny,manual,17.59,,TRUE,TRUE,85000019504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb601b9a56d353b27d2f461,,,,,,,,,1.75L,,,,,,,shopify,54,deny,manual,23.09,,TRUE,TRUE,85000019511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62842903c6b451045656ef83,Pyros Single Vineyard Block 4 Malbec,,,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,4,deny,manual,39.59,28.67,TRUE,TRUE,86785750873,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603c3a56d353b27d3fd24,Cavit Merlot,"Ruby red color and round notes of plum, red cherry and a hint of chocolate, it’s a varietal that thrives in Trentino’s environment.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,1.5L,,,,,,,shopify,13,deny,manual,15.39,11.33,TRUE,TRUE,86785211299,https://d3omj40jjfp5tk.cloudfront.net/products/5797509e69702d49bc380100/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6043aa56d353b27d435b4,Tabor Mt Tabor Cabernet Sauvignon,"Bramble fruit and violet aromas set the scene for raspberry, lavender and tobacco flavors. It's smooth on the palate, with a balance of fruit and savory notes with a zesty finish marked by a touch of salinity.",Tabor Winery,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,30,deny,manual,14.29,10.1,TRUE,TRUE,87752015988,https://d3omj40jjfp5tk.cloudfront.net/products/5f073667388cd641e03ce101/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6053cfe914c1585047a1d7af,Santa Carolina Pinot Noir Reserve,,,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,4,deny,manual,9.89,6.67,TRUE,TRUE,8.14E+11,https://d3omj40jjfp5tk.cloudfront.net/products/57f50b4b69702d09cfa10000/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6684afd7be66d0e1f64c1,Psagot Chardonnay M Series Jerusalem Mountains Israel Kosher,"Remarkably fresh and pure aromas and flavors: Classic Chardonnay notes of apple and pear, plus intriguing hints of honey and almonds. Oak influence is mellow.",,,"alcohol, wine, kosher, white","alcohol, wine, kosher, white, kosher, white",TRUE,SIZE,750ml,,,,,,,shopify,10,deny,manual,26.39,19.33,TRUE,TRUE,87752019184,https://d3omj40jjfp5tk.cloudfront.net/products/5f073cef388cd641e03ce223/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
